"StationName" "Latitude" "Longitude" "Elevation" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec"
"2521" "USC00148563" 39.2142 -96.3703 348.7 69 117 229 309 470 549 441 419 298 258 179 109
"2522" "USC00148578" 39.8089 -97.055 399.9 73 106 217 312 437 517 418 388 337 215 159 109
"2523" "USC00148648" 39.4031 -99.4192 567.8 52 64 165 234 361 291 400 335 196 165 103 74
"2524" "USC00148670" 37.2778 -97.4097 374.9 100 136 293 296 474 553 356 372 258 316 192 124
"2525" "USC00148802" 38.7975 -96.7286 449.9 80 111 251 332 498 504 414 405 316 257 181 119
"2526" "USC00148892" 38.4772 -95.4706 342.3 108 143 275 421 552 543 452 365 428 344 262 172
"2527" "USC00148911" 37.5047 -98.3117 506 76 116 272 265 449 479 414 408 283 261 164 115
"2528" "USC00148914" 37.1317 -99.0558 518.2 67 97 224 221 341 394 267 328 233 213 115 99
"2529" "USC00148935" 38.6317 -96.6725 460.9 57 153 367 333 506 530 436 460 301 271 206 133
"2530" "USC00148946" 38.9667 -98.4889 460.9 56 76 172 244 362 369 379 364 228 180 104 69
"2531" "USC00148950" 38.2936 -97.9114 472.4 79 118 253 282 455 447 380 347 265 240 134 98
"2532" "USC00148964" 37.2889 -96.9408 376.4 124 177 318 345 583 604 380 398 335 343 244 171
"2533" "USC00148988" 39.0589 -101.2439 1012.9 38 47 96 166 294 261 348 253 126 143 74 49
"2534" "USC00149020" 38.1114 -96.7311 417.6 89 125 256 317 509 533 458 402 346 293 195 125
"2535" "USC00149026" 39.7831 -95.9017 402 65 104 223 329 488 485 436 379 351 260 182 94
"2536" "USC00149040" 38.8 -95.3667 335.3 126 120 275 364 489 630 374 399 396 326 262 156
"2537" "USC00149080" 37.8728 -95.7247 329.2 115 172 309 395 554 647 461 395 428 403 251 178
"2538" "USC00149202" 37.4336 -98.2825 509 87 104 250 272 430 494 368 387 241 261 138 100
"2539" "USC00150012" 37.2317 -86.6867 149.4 400 460 467 460 572 425 450 341 368 393 458 557
"2540" "USC00150063" 36.6897 -85.1411 283.5 431 456 448 445 526 432 457 428 353 335 431 513
"2541" "USC00150254" 38.4536 -82.6131 170.7 311 325 391 358 484 412 485 370 284 288 337 368
"2542" "USC00150381" 36.8825 -83.8819 301.8 403 390 422 427 514 449 513 421 352 299 415 471
"2543" "USC00150397" 37.8194 -85.3847 237.7 357 384 460 416 565 448 442 366 345 327 404 465
"2544" "USC00150402" 36.8831 -88.9961 125 365 398 453 507 557 467 473 333 378 471 483 495
"2545" "USC00150422" 36.8978 -86.1247 189 361 405 419 435 579 450 503 366 344 360 415 485
"2546" "USC00150450" 36.8583 -83.3303 354.8 403 398 434 416 504 441 472 415 339 289 383 445
"2547" "USC00150483" 37.6336 -83.7161 329.2 361 363 400 424 508 456 488 347 343 320 385 429
"2548" "USC00150490" 37.4533 -86.9117 121.9 346 424 434 450 542 374 431 332 357 376 419 469
"2549" "USC00150619" 37.5733 -84.2908 326.1 291 343 411 371 526 465 474 358 358 329 381 409
"2550" "USC00150630" 37.9161 -85.6572 167.6 350 357 480 417 545 441 419 309 320 378 395 440
"2551" "USC00150700" 36.7833 -83.5167 347.5 405 413 422 438 525 425 455 411 333 282 381 455
"2552" "USC00150804" 38.4233 -83.9983 185.9 335 327 450 405 544 456 417 342 294 324 377 369
"2553" "USC00150858" 37.4667 -83.6606 231.6 373 377 404 401 563 494 472 391 379 317 392 421
"2554" "USC00150860" 37.3578 -83.7706 268.2 376 379 411 409 535 469 433 349 358 302 389 443
"2555" "USC00150875" 37.7436 -85.7483 259.1 322 360 401 367 547 349 450 298 308 339 362 431
"2556" "USC00150904" 36.9986 -86.4272 150.3 406 414 455 447 576 422 452 341 387 370 425 548
"2557" "USC00150906" 36.9503 -86.4756 173.7 325 370 434 422 532 421 378 300 397 335 412 488
"2558" "USC00150940" 37.495 -85.1517 201.2 379 412 461 420 552 475 470 359 388 331 383 456
"2559" "USC00150955" 37.9561 -86.1144 189 343 373 448 429 577 416 417 385 318 352 407 475
"2560" "USC00151080" 37.3417 -83.4706 237.7 402 378 434 361 415 469 449 442 315 297 375 434
"2561" "USC00151090" 37.5667 -87.9667 143.3 320 396 454 469 532 343 423 304 291 356 353 447
"2562" "USC00151120" 37.2167 -82.5833 475.5 343 397 408 394 486 386 404 404 346 284 317 345
"2563" "USC00151137" 36.7833 -85.4 182.9 362 421 429 403 497 386 440 360 413 378 408 481
"2564" "USC00151208" 36.8147 -87.8817 174.7 394 417 439 480 572 437 437 327 347 384 455 553
"2565" "USC00151210" 36.86 -87.8381 134.1 394 438 435 489 581 449 425 332 355 384 443 542
"2566" "USC00151227" 37.5319 -87.2669 122.5 321 345 395 423 524 341 404 275 311 312 372 404
"2567" "USC00151251" 38.5161 -85.2317 266.7 336 303 375 395 588 434 414 434 312 349 433 389
"2568" "USC00151294" 37.4183 -86.5008 176.8 392 445 457 464 570 388 422 360 363 405 458 523
"2569" "USC00151306" 36.7497 -87.9464 132.9 377 486 418 428 590 414 477 320 366 377 442 491
"2570" "USC00151318" 37.2333 -83.0333 309.1 323 327 373 374 460 380 471 399 311 272 334 386
"2571" "USC00151391" 37.1414 -85.9508 213.4 356 418 456 369 587 494 407 320 432 340 398 448
"2572" "USC00151517" 37.9589 -82.7464 225.6 310 310 362 367 477 412 475 356 328 299 331 356
"2573" "USC00151640" 36.8833 -83.0167 548.6 472 495 510 515 594 502 546 441 385 330 447 536
"2574" "USC00151725" 37.0897 -85.3045 257.6 356 420 434 416 553 446 418 354 387 331 387 459
"2575" "USC00151727" 36.7583 -89.1217 131.1 342 419 411 452 565 410 352 269 347 428 453 484
"2576" "USC00151810" 37.7928 -86.2325 187.5 389 353 467 440 572 376 542 428 347 350 396 457
"2577" "USC00151890" 37.4903 -84.4375 341.4 358 315 434 387 527 431 443 339 335 331 380 373
"2578" "USC00151895" 37.83 -84.0347 219.5 360 364 421 384 562 519 502 344 301 325 372 417
"2579" "USC00151900" 38.3636 -85.4186 237.7 365 343 446 426 573 483 470 385 313 348 402 446
"2580" "USC00151927" 37.0856 -87.4986 163.1 367 422 421 465 559 628 420 335 344 348 424 502
"2581" "USC00151948" 36.5758 -88.9353 112.2 377 417 456 492 537 406 436 289 370 385 476 518
"2582" "USC00151965" 36.9667 -82.9833 437.4 362 397 378 377 481 353 423 361 337 259 341 367
"2583" "USC00151998" 38.3769 -84.3031 213.4 313 296 427 384 486 376 385 288 294 332 349 385
"2584" "USC00152040" 37.6528 -84.7708 274.3 347 376 437 371 491 441 460 298 315 334 346 421
"2585" "USC00152072" 37.1594 -87.6881 140.2 376 416 431 462 542 396 408 279 325 384 429 508
"2586" "USC00152214" 37.7858 -84.7078 265.2 328 341 385 351 459 425 426 344 267 297 349 342
"2587" "USC00152250" 38.715 -84.5911 288 266 260 350 385 488 412 387 295 290 304 306 338
"2588" "USC00152358" 37.5806 -86.7769 137.2 374 368 443 449 586 382 408 289 343 368 442 388
"2589" "USC00152366" 37.0833 -87 173.7 372 497 397 488 583 376 450 357 369 377 433 548
"2590" "USC00152409" 37.75 -84.3333 304.8 345 364 426 369 505 426 499 335 308 333 363 410
"2591" "USC00152442" 37.0486 -88.0728 159.4 376 420 426 468 532 457 440 326 357 385 458 483
"2592" "USC00152500" 37.7117 -85.8306 237.7 342 361 411 410 516 387 404 291 294 323 386 458
"2593" "USC00152512" 37.6797 -85.8761 210.3 383 379 459 423 582 435 491 367 314 373 402 474
"2594" "USC00152548" 36.8078 -87.1531 188.7 403 406 426 467 572 434 433 328 351 363 422 511
"2595" "USC00152575" 36.8275 -85.8975 243.8 392 430 450 438 573 421 474 390 506 375 425 523
"2596" "USC00152775" 38.6753 -84.325 198.1 270 280 388 331 458 433 443 299 281 310 322 326
"2597" "USC00152791" 38.1228 -83.5328 256 337 331 411 387 524 437 548 356 308 330 374 394
"2598" "USC00152825" 37.4333 -82.4167 218.8 321 320 373 391 467 405 479 382 308 278 302 377
"2599" "USC00152903" 38.4503 -83.7355 286.5 331 321 440 387 521 439 527 348 306 315 369 424
"2600" "USC00153006" 36.7833 -83.75 306.3 410 389 472 446 517 440 506 476 362 294 411 451
"2601" "USC00153030" 38.1792 -84.8992 230.1 350 331 470 373 508 416 478 378 342 338 379 396
"2602" "USC00153052" 37.95 -83.6667 280.4 386 391 459 434 533 468 547 407 332 335 393 436
"2603" "USC00153112" 36.6333 -85.8 246.9 386 438 465 401 616 410 414 384 410 369 457 469
"2604" "USC00153194" 38.2103 -84.5622 248.4 328 327 415 369 499 390 420 310 296 343 358 385
"2605" "USC00153203" 38.4169 -84.8819 149.4 307 291 394 388 500 420 446 394 253 324 329 350
"2606" "USC00153223" 37.0147 -88.2678 109.7 409 508 445 451 490 408 405 405 335 379 446 443
"2607" "USC00153230" 38.2186 -83.1431 341.4 333 316 405 421 529 437 451 377 309 317 353 358
"2608" "USC00153246" 37.0014 -85.9072 234.7 408 430 450 455 573 463 490 369 375 346 431 497
"2609" "USC00153252" 37.6011 -85.9067 216.4 371 417 465 429 563 390 471 327 339 364 429 471
"2610" "USC00153382" 37.4 -83.95 381 365 369 400 402 497 424 416 341 380 328 407 462
"2611" "USC00153389" 38.3353 -82.9075 176.8 311 307 427 353 516 398 475 402 267 280 353 345
"2612" "USC00153391" 38.2922 -82.9747 213.4 303 302 387 349 504 412 496 338 257 299 328 368
"2613" "USC00153398" 38.2514 -82.9886 217.9 309 289 370 379 538 435 465 393 288 288 351 366
"2614" "USC00153430" 37.2592 -85.5022 179.8 393 423 459 434 585 433 498 336 363 352 408 471
"2615" "USC00153435" 37.2333 -85.55 213.4 374 393 447 414 567 447 499 336 328 337 402 490
"2616" "USC00153629" 36.8144 -83.3144 365.8 375 392 455 462 524 410 462 425 354 306 386 423
"2617" "USC00153712" 37.2472 -83.1817 404.8 341 332 360 373 491 458 419 354 301 267 346 361
"2618" "USC00153714" 37.2472 -83.1817 268.2 391 378 404 426 530 496 475 423 330 290 354 386
"2619" "USC00153741" 37.55 -83.7667 202.7 355 379 388 399 511 461 453 403 362 317 366 419
"2620" "USC00153744" 37.5786 -83.7658 350.5 381 365 424 384 560 459 478 342 311 317 368 430
"2621" "USC00153762" 37.7558 -87.6456 136.9 313 318 435 443 526 365 359 283 303 341 420 373
"2622" "USC00153768" 37.7922 -87.5708 128 312 309 444 452 526 340 395 283 323 355 414 359
"2623" "USC00153798" 36.6703 -87.5589 170.7 367 413 436 495 584 428 438 311 357 392 465 531
"2624" "USC00153929" 37.5317 -85.735 240.2 363 413 438 418 578 425 450 349 356 377 404 470
"2625" "USC00153994" 36.8492 -87.5206 158.5 380 424 443 462 568 376 431 345 349 380 466 483
"2626" "USC00154138" 37.8725 -82.5194 216.4 326 318 384 363 482 436 492 376 348 308 345 372
"2627" "USC00154208" 37.0056 -85.0617 271.3 440 436 455 426 576 427 430 400 401 334 450 486
"2628" "USC00154369" 37.9397 -84.6597 265.2 339 342 426 384 562 426 488 329 349 344 383 418
"2629" "USC00154375" 36.76 -88.1386 147.5 375 520 420 485 586 505 432 389 350 378 477 535
"2630" "USC00154620" 37.6172 -84.5706 310.9 348 340 431 370 519 434 476 350 366 321 355 360
"2631" "USC00154703" 37.5108 -86.2892 189 331 403 430 415 568 373 458 353 328 373 387 442
"2632" "USC00154732" 37.8933 -86.9061 120.4 316 357 407 423 537 398 383 283 365 362 404 425
"2633" "USC00154755" 37.2508 -84.9328 265.2 381 425 471 410 618 456 486 410 395 345 407 464
"2634" "USC00154848" 38.6439 -82.8628 163.7 292 258 365 290 443 340 412 316 253 292 283 320
"2635" "USC00154857" 38.4333 -84.9764 149.4 328 338 411 417 550 437 407 396 339 335 348 363
"2636" "USC00154905" 37.1358 -84.1039 370.3 397 396 431 396 541 454 432 375 375 320 423 400
"2637" "USC00154946" 38.1086 -82.6028 198.1 301 328 358 351 507 448 411 324 327 306 371 290
"2638" "USC00154948" 38.125 -82.6947 229.5 318 318 398 356 488 403 495 370 309 292 347 367
"2639" "USC00154955" 38.2778 -85.7917 134.1 327 305 411 387 471 377 354 304 325 302 359 404
"2640" "USC00154958" 38.115 -85.645 193.5 345 354 433 438 542 408 448 328 327 374 413 439
"2641" "USC00154967" 36.9692 -88.8314 112.8 409 395 418 483 479 384 422 289 322 390 421 492
"2642" "USC00155067" 37.3475 -87.5239 129.5 352 364 462 481 550 420 399 287 328 399 423 455
"2643" "USC00155072" 37.2203 -87.4283 131.1 359 384 448 470 498 405 408 276 323 379 430 488
"2644" "USC00155097" 37.1317 -86.1481 231.6 345 393 462 440 542 439 457 409 401 381 433 516
"2645" "USC00155111" 37.15 -83.8167 265.2 398 384 405 400 485 525 542 350 382 318 419 433
"2646" "USC00155165" 36.8425 -85.5244 195.1 458 437 446 451 575 468 456 389 366 350 429 485
"2647" "USC00155175" 37.55 -82.7667 192 334 339 375 388 472 438 450 354 324 288 323 372
"2648" "USC00155235" 36.8583 -88.6686 137.2 408 452 450 480 573 447 422 279 358 396 445 508
"2649" "USC00155243" 38.6869 -83.7872 157 338 320 441 393 537 413 465 348 309 309 343 386
"2650" "USC00155370" 37.5333 -82.3833 268.2 337 315 416 416 423 451 442 483 356 283 275 330
"2651" "USC00155389" 36.6086 -83.7144 344.4 418 403 439 428 458 428 489 474 345 273 380 454
"2652" "USC00155444" 37.4336 -86.0089 182.9 376 391 459 431 586 362 419 343 352 370 414 488
"2653" "USC00155524" 36.8667 -84.8275 298.4 424 424 434 428 516 410 422 402 361 295 407 474
"2654" "USC00155559" 38.1864 -83.4669 231.6 321 317 422 370 504 431 517 309 309 319 386 356
"2655" "USC00155640" 38.0583 -83.9333 292.6 345 340 396 348 500 417 459 355 331 294 384 385
"2656" "USC00155648" 37.3542 -84.3369 353.6 395 387 438 416 520 454 427 342 336 341 401 458
"2657" "USC00155694" 36.6122 -88.3083 160.6 412 463 474 506 575 490 427 347 351 417 529 568
"2658" "USC00155757" 36.5964 -88.2194 163.7 335 434 444 502 556 465 438 322 350 406 482 552
"2659" "USC00155834" 37.2792 -86.2492 176.8 370 413 436 437 582 408 427 341 387 376 430 511
"2660" "USC00156012" 38.3422 -83.1036 271.6 320 322 413 376 497 420 496 360 304 315 334 359
"2661" "USC00156028" 37.2669 -83.65 231.6 364 377 413 391 529 484 470 412 348 284 402 435
"2662" "USC00156091" 37.7828 -87.1183 120.7 341 411 464 451 584 301 376 331 346 346 406 421
"2663" "USC00156094" 37.7908 -87.0664 121.9 333 331 409 386 520 351 377 281 308 337 397 429
"2664" "USC00156117" 37.05 -88.55 103.6 329 383 408 440 518 362 396 299 355 385 417 436
"2665" "USC00156136" 37.8175 -82.7883 192 306 323 396 352 438 426 428 343 323 305 339 349
"2666" "USC00156155" 37.2592 -86.9778 122.5 351 402 406 406 523 383 390 341 355 347 423 476
"2667" "USC00156170" 38.2053 -84.2383 242.3 349 363 424 379 540 472 480 341 337 329 376 395
"2668" "USC00156360" 37.5333 -82.5833 204.2 337 333 364 353 450 447 405 321 320 288 325 351
"2669" "USC00156379" 36.9833 -83.2167 411.5 403 401 429 463 554 465 474 452 373 307 380 446
"2670" "USC00156495" 37.235 -87.1514 135.6 305 382 419 363 525 347 381 354 248 338 389 378
"2671" "USC00156580" 37.1244 -87.8672 151.5 358 431 430 466 529 440 446 315 310 393 470 521
"2672" "USC00156595" 37.3997 -87.7622 124.7 308 367 395 418 492 347 407 257 302 355 414 430
"2673" "USC00156624" 37.5339 -83.3492 225.6 345 344 366 385 482 461 468 400 333 304 357 389
"2674" "USC00156810" 37.7347 -84.2972 298.7 391 360 400 382 523 430 451 307 230 300 382 358
"2675" "USC00156882" 37.2164 -86.8939 125 319 398 387 441 549 394 423 371 330 380 429 451
"2676" "USC00156988" 37.6178 -86.5044 170.7 335 375 399 442 631 392 414 331 340 377 413 428
"2677" "USC00157049" 36.855 -86.8883 173.7 391 409 422 443 554 431 419 341 379 368 427 489
"2678" "USC00157134" 37.7333 -83.0167 280.4 327 344 403 365 440 443 457 416 338 304 359 357
"2679" "USC00157215" 36.7458 -86.2258 235.9 396 445 443 429 581 439 415 355 391 374 429 483
"2680" "USC00157234" 37.6031 -87.5222 146.3 331 335 433 442 541 382 389 248 346 341 392 415
"2681" "USC00157300" 36.9253 -87.105 203.9 305 429 453 453 601 467 411 305 360 366 423 521
"2682" "USC00157324" 38.2 -85.2 222.5 358 365 449 410 566 422 428 308 312 328 360 427
"2683" "USC00157334" 38.0544 -85.6242 176.8 346 358 433 390 510 443 367 318 285 362 375 422
"2684" "USC00157431" 37.0875 -82.9925 365.8 359 357 415 403 510 438 490 394 316 277 342 392
"2685" "USC00157441" 37.8467 -83.6844 215.5 362 367 426 404 561 454 534 363 333 325 371 440
"2686" "USC00157508" 37.1167 -84.6 291.1 430 378 402 374 536 465 482 340 344 351 428 449
"2687" "USC00157510" 37.1167 -84.6167 320 417 376 438 402 540 452 465 360 350 341 407 464
"2688" "USC00157592" 37.8589 -87.4086 118 317 284 375 319 413 373 250 285 321 292 402 398
"2689" "USC00157604" 37.7161 -85.2342 231.6 340 368 426 379 560 416 419 321 365 335 349 421
"2690" "USC00157648" 37.4897 -84.6461 309.4 345 366 412 424 503 438 392 419 379 368 398 430
"2691" "USC00157652" 37.8603 -83.8969 219.5 366 343 424 392 533 441 515 370 327 324 383 395
"2692" "USC00157677" 36.6736 -84.4792 371.9 444 418 427 405 558 464 518 385 367 315 411 529
"2693" "USC00157800" 36.8861 -85.7067 263.3 369 416 440 378 523 408 411 340 361 346 417 459
"2694" "USC00158070" 36.8136 -85.7081 323.1 420 432 464 433 524 436 466 393 385 360 438 480
"2695" "USC00158348" 37.3333 -82.5833 280.4 381 330 411 324 455 414 491 373 335 234 296 309
"2696" "USC00158432" 38.4947 -83.0183 277.4 327 325 396 377 512 407 490 359 311 301 341 361
"2697" "USC00158446" 38.7744 -84.9672 142 310 309 389 411 544 435 415 333 283 341 362 341
"2698" "USC00158551" 36.9383 -83.3011 237.7 351 304 374 361 490 421 493 329 304 303 338 414
"2699" "USC00158555" 37.0683 -88.7725 125.9 372 381 436 462 536 435 424 310 355 397 452 461
"2700" "USC00158709" 36.7333 -84.15 286.5 423 403 467 407 507 425 419 428 376 292 388 471
"2701" "USC00158714" 38.6586 -84.6106 286.5 302 290 424 401 477 470 395 351 318 351 340 338
"2702" "USC00158824" 37.1842 -86.6353 141.7 374 397 439 433 573 393 398 348 354 367 425 498
"2703" "USC00160007" 29.9689 -92.1169 3 508 436 427 401 462 757 587 586 554 550 423 486
"2704" "USC00160012" 30.4586 -90.0975 0.9 553 515 563 446 525 667 669 594 475 438 452 507
"2705" "USC00160016" 30.4714 -90.0436 7.6 516 419 480 455 502 647 641 567 437 370 446 470
"2706" "USC00160021" 30.4372 -90.0519 9.1 560 518 531 469 479 668 674 742 517 387 434 492
"2707" "USC00160098" 31.3206 -92.4611 26.5 544 534 530 455 472 538 439 411 393 527 619 624
"2708" "USC00160103" 31.2489 -92.4489 25.9 527 518 468 439 488 584 409 317 423 542 585 636
"2709" "USC00160205" 30.7094 -90.525 51.8 564 575 556 479 503 584 617 603 402 455 413 566
"2710" "USC00160238" 30.9644 -89.815 39.6 513 559 570 458 458 479 576 506 407 436 405 515
"2711" "USC00160277" 32.5511 -92.9186 121.9 497 513 499 476 483 503 357 284 357 506 542 558
"2712" "USC00160349" 32.1633 -93.1331 73.2 519 541 510 432 487 471 362 322 352 458 529 589
"2713" "USC00160462" 30.5669 -91.1633 21.3 638 552 451 466 506 636 448 537 487 510 426 602
"2714" "USC00160537" 32.7692 -92.0056 45.7 547 527 525 503 509 446 468 301 332 520 489 564
"2715" "USC00160546" 30.5586 -91.0342 18.3 608 552 480 458 520 654 539 619 455 484 468 577
"2716" "USC00160548" 30.4192 -91.1303 15.2 556 568 471 470 509 706 620 625 476 459 455 565
"2717" "USC00160558" 30.4494 -91.0478 16.8 541 546 480 463 516 643 599 686 458 501 444 552
"2718" "USC00160565" 30.1328 -91.3228 4.6 505 468 398 437 386 666 588 565 500 492 423 512
"2719" "USC00160617" 30.7925 -92.4953 32 629 545 454 435 521 591 482 455 483 562 582 606
"2720" "USC00160658" 29.9747 -93.0897 1.2 557 417 369 385 494 747 660 505 589 533 470 492
"2721" "USC00160718" 32.4508 -93.8372 61 434 484 470 422 479 541 364 292 367 503 482 509
"2722" "USC00160800" 32.3744 -92.9433 93.6 597 590 540 491 505 493 415 301 393 515 560 608
"2723" "USC00160945" 30.7808 -89.8567 30.5 557 558 569 433 423 681 603 557 450 434 472 516
"2724" "USC00161232" 31.3944 -92.7164 33.5 541 475 518 450 459 501 435 351 443 492 619 600
"2725" "USC00161235" 31.3025 -92.73 39.6 534 546 534 473 669 474 434 346 444 465 656 615
"2726" "USC00161246" 30.3919 -91.2711 6.1 558 558 437 455 489 674 513 554 454 530 407 566
"2727" "USC00161287" 30.9594 -92.1786 24.4 588 526 490 465 538 544 388 378 476 541 573 574
"2728" "USC00161365" 30.2817 -91.6911 1.5 538 526 446 456 532 637 502 440 417 545 446 558
"2729" "USC00161411" 32.5133 -92.3486 54.9 505 525 508 443 532 466 353 331 331 472 513 560
"2730" "USC00161535" 30.3161 -92.0483 15.2 657 523 403 429 515 634 557 458 501 619 485 552
"2731" "USC00161565" 30.1981 -91.1256 7.6 523 484 432 408 428 753 544 508 424 510 427 508
"2732" "USC00161866" 31.7236 -91.5408 22.3 539 533 585 452 483 466 360 451 374 472 575 582
"2733" "USC00161891" 30.8544 -91.0092 76.2 609 589 510 520 469 567 490 525 410 468 359 550
"2734" "USC00161899" 30.8178 -90.9733 61 575 586 475 481 488 591 473 539 364 488 405 553
"2735" "USC00161941" 31.5183 -92.7142 33.5 519 515 557 515 442 497 410 326 392 474 564 650
"2736" "USC00161979" 32.1667 -92.1072 24.4 547 562 511 515 517 506 438 336 311 474 530 620
"2737" "USC00162002" 29.9953 -90.8178 7.6 555 479 471 429 472 822 665 546 531 474 446 500
"2738" "USC00162121" 32.8869 -93.4569 78.6 426 515 495 417 445 473 361 294 360 529 475 510
"2739" "USC00162145" 31.9944 -93.3764 36.6 492 496 440 403 435 461 432 309 340 484 525 537
"2740" "USC00162151" 30.5272 -90.1114 12.2 515 546 536 466 463 589 653 609 466 393 447 524
"2741" "USC00162212" 30.2408 -92.3478 7.6 577 465 397 402 523 703 559 498 484 531 487 481
"2742" "USC00162350" 30.4803 -90.9614 10.7 531 543 487 429 475 611 592 655 444 505 418 506
"2743" "USC00162361" 30.4347 -93.4692 24.7 513 489 373 351 506 725 517 429 574 566 562 564
"2744" "USC00162367" 30.8428 -93.2869 57.9 560 510 501 433 501 616 512 434 531 516 599 694
